metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1682329932,1.000000,,,,true,,GET,http://192.168.100.151:8080,HTTP/1.1,default,,200,,,http://192.168.100.151:8080,,
http_req_duration,1682329932,10.793400,,,,true,,GET,http://192.168.100.151:8080,HTTP/1.1,default,,200,,,http://192.168.100.151:8080,,
http_req_blocked,1682329932,0.000000,,,,true,,GET,http://192.168.100.151:8080,HTTP/1.1,default,,200,,,http://192.168.100.151:8080,,
http_req_connecting,1682329932,0.000000,,,,true,,GET,http://192.168.100.151:8080,HTTP/1.1,default,,200,,,http://192.168.100.151:8080,,
http_req_tls_handshaking,1682329932,0.000000,,,,true,,GET,http://192.168.100.151:8080,HTTP/1.1,default,,200,,,http://192.168.100.151:8080,,
http_req_sending,1682329932,0.000000,,,,true,,GET,http://192.168.100.151:8080,HTTP/1.1,default,,200,,,http://192.168.100.151:8080,,
http_req_waiting,1682329932,9.201200,,,,true,,GET,http://192.168.100.151:8080,HTTP/1.1,default,,200,,,http://192.168.100.151:8080,,
http_req_receiving,1682329932,1.592200,,,,true,,GET,http://192.168.100.151:8080,HTTP/1.1,default,,200,,,http://192.168.100.151:8080,,
http_req_failed,1682329932,0.000000,,,,true,,GET,http://192.168.100.151:8080,HTTP/1.1,default,,200,,,http://192.168.100.151:8080,,
checks,1682329932,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1682329932,1.000000,content type is text/html,,,,,,,,default,,,,,,,
checks,1682329932,1.000000,verify homepage text,,,,,,,,default,,,,,,,
vus,1682329933,1.000000,,,,,,,,,,,,,,,,
vus_max,1682329933,1.000000,,,,,,,,,,,,,,,,
data_sent,1682329933,86.000000,,,,,,,,,default,,,,,,,
data_received,1682329933,116995.000000,,,,,,,,,default,,,,,,,
iteration_duration,1682329933,1021.538700,,,,,,,,,default,,,,,,,
iterations,1682329933,1.000000,,,,,,,,,default,,,,,,,
